prod_id,prod_desc,prod_long_desc,theme_name,prod_id,ages,piece_count,set_name,prod_id,country,list_price,prod_id,num_reviews,play_star_rating,review_difficulty,star_rating,val_star_rating
70900,blah,blahblah,THE LEGO® BATMAN MOVIE,70900,6-12,124,The Joker™ Balloon Escape,70900,DE,18.2878,70900,18.0,4.5,Easy,4.7,4.6
21030,blah,blahblah,Architecture,21030,12+,1032,United States Capitol Building,21030,DN,107.88,21030,23.0,3.6,Average,4.6,4.3
21035,blah,blahblah,Architecture,21035,12+,744,Solomon R. Guggenheim Museum®,21035,DN,77.88,21035,14.0,3.2,Challenging,4.6,4.1
21039,blah,blahblah,Architecture,21039,12+,597,Shanghai,21039,DN,65.88,21039,7.0,3.7,Average,4.9,4.4
21029,blah,blahblah,Architecture,21029,12+,780,Buckingham Palace,21029,DN,53.88,21029,24.0,4.4,Average,4.7,4.3
21028,blah,blahblah,Architecture,21028,12+,598,New York City,21028,DN,53.88,21028,37.0,3.7,Average,4.2,4.1
21034,blah,blahblah,Architecture,21034,12+,468,London,21034,DN,47.88,21034,23.0,3.6,Average,4.7,4.1
21033,blah,blahblah,Architecture,21033,12+,444,Chicago,21033,DN,41.88,21033,11.0,3.6,Average,4.8,4.5
21019,blah,blahblah,Architecture,21019,12+,321,The Eiffel Tower,21019,DN,36.0,21019,53.0,3.2,Average,4.6,4.4
21036,blah,blahblah,Architecture,21036,12+,386,Arc de Triomphe,21036,DN,36.0,21036,14.0,4.1,Average,4.4,3.6
21032,blah,blahblah,Architecture,21032,12+,361,Sydney,21032,DN,30.0,21032,7.0,4.2,Easy,4.6,4.2
17101,blah,blahblah,BOOST,17101,7-12,847,BOOST Creative Toolbox,17101,DN,167.88,17101,63.0,3.8,Average,3.4,3.5
41597,blah,blahblah,BrickHeadz,41597,10+,708,Go Brick Me,41597,DN,32.4,41597,13.0,4.7,Average,4.8,4.8
41614,blah,blahblah,BrickHeadz,41614,10+,234,Owen & Blue,41614,DN,24.0,41614,1.0,3.0,Easy,5.0,5.0
41613,blah,blahblah,BrickHeadz,41613,10+,160,Mr. Incredible & Frozone,41613,DN,24.0,41613,1.0,5.0,Very Easy,5.0,5.0
41609,blah,blahblah,BrickHeadz,41609,10+,149,Chewbacca™,41609,DN,12.0,41609,1.0,2.0,Very Easy,3.0,4.0
41608,blah,blahblah,BrickHeadz,41608,10+,141,Han Solo™,41608,DN,12.0,41608,1.0,2.0,Very Easy,4.0,4.0
41604,blah,blahblah,BrickHeadz,41604,10+,101,Iron Man MK50,41604,DN,12.0,41604,3.0,4.0,Average,4.7,4.5
41605,blah,blahblah,BrickHeadz,41605,10+,105,Thanos,41605,DN,12.0,41605,2.0,3.0,Easy,5.0,5.0
41606,blah,blahblah,BrickHeadz,41606,10+,113,Star-Lord,41606,DN,12.0,41606,1.0,5.0,Easy,5.0,5.0
41607,blah,blahblah,BrickHeadz,41607,10+,136,Gamora,41607,DN,12.0,41607,1.0,,nan,5.0,
40271,blah,blahblah,BrickHeadz,40271,10+,126,Easter Bunny,40271,DN,12.0,40271,4.0,2.0,Easy,5.0,4.5
41599,blah,blahblah,BrickHeadz,41599,10+,143,Wonder Woman™,41599,DN,12.0,41599,5.0,4.6,Easy,5.0,5.0
41598,blah,blahblah,BrickHeadz,41598,10+,122,The Flash™,41598,DN,12.0,41598,3.0,2.7,Very Easy,4.0,3.0
40270,blah,blahblah,BrickHeadz,40270,10+,140,Valentine's Bee,40270,DN,12.0,40270,7.0,3.2,Easy,4.9,4.7
41603,blah,blahblah,BrickHeadz,41603,10+,130,Kylo Ren™,41603,DN,12.0,41603,5.0,4.3,Easy,5.0,4.8
41602,blah,blahblah,BrickHeadz,41602,10+,119,Rey,41602,DN,12.0,41602,3.0,4.5,Easy,5.0,4.5
41601,blah,blahblah,BrickHeadz,41601,10+,108,Cyborg™,41601,DN,12.0,41601,2.0,3.5,Easy,5.0,4.0
41600,blah,blahblah,BrickHeadz,41600,10+,135,Aquaman™,41600,DN,12.0,41600,1.0,1.0,Very Easy,4.0,3.0
41611,blah,blahblah,BrickHeadz,41611,10+,240,Marty McFly & Doc Brown,41611,DN,24.0,41611,1.0,3.0,Easy,5.0,5.0
41610,blah,blahblah,BrickHeadz,41610,10+,209,Tactical Batman™ & Superman™,41610,DN,24.0,41610,,,nan,,
60177,blah,blahblah,City,60177,5-12,87,Airshow Jet,60177,DN,12.0,60177,2.0,4.5,Easy,4.5,5.0
60052,blah,blahblah,City,60052,6-12,888,Cargo Train,60052,DN,203.88,60052,35.0,4.7,Average,4.4,3.8
60162,blah,blahblah,City,60162,8-12,1250,Jungle Air Drop Helicopter,60162,DN,131.88,60162,1.0,5.0,Average,5.0,4.0
60051,blah,blahblah,City,60051,6-12,610,High-speed Passenger Train,60051,DN,119.88,60051,45.0,4.4,Average,4.4,4.0
60141,blah,blahblah,City,60141,6-12,894,Police Station,60141,DN,107.88,60141,10.0,4.2,Easy,4.7,4.0
60110,blah,blahblah,City,60110,6-12,919,Fire Station,60110,DN,107.88,60110,16.0,4.5,Average,4.6,4.6
60161,blah,blahblah,City,60161,8-12,813,Jungle Exploration Site,60161,DN,107.88,60161,6.0,4.5,Average,4.3,4.0
60167,blah,blahblah,City,60167,6-12,792,Coast Guard Head Quarters,60167,DN,107.88,60167,3.0,3.3,Average,3.7,3.3
60188,blah,blahblah,City,60188,7-12,883,Mining Experts Site,60188,DN,95.88,60188,1.0,5.0,nan,5.0,5.0
60174,blah,blahblah,City,60174,6-12,663,Mountain Police Headquarters,60174,DN,89.88,60174,8.0,4.4,Average,4.6,4.0
60169,blah,blahblah,City,60169,6-12,740,Cargo Terminal,60169,DN,77.88,60169,4.0,5.0,Average,5.0,4.3
60140,blah,blahblah,City,60140,5-12,561,Bulldozer Break-in,60140,DN,65.88,60140,9.0,3.9,Easy,3.3,3.6
60160,blah,blahblah,City,60160,7-12,426,Jungle Mobile Lab,60160,DN,53.88,60160,3.0,4.7,Average,5.0,4.7
60166,blah,blahblah,City,60166,6-12,415,Heavy-duty Rescue Helicopter,60166,DN,53.88,60166,8.0,4.4,Challenging,4.4,4.0
60173,blah,blahblah,City,60173,5-12,303,Mountain Arrest,60173,DN,53.88,60173,2.0,4.5,Average,4.0,2.5
60153,blah,blahblah,City,60153,5-12,169,People pack – Fun at the beach,60153,DN,41.88,60153,10.0,4.3,Very Easy,4.1,3.6
60139,blah,blahblah,City,60139,6-12,374,Mobile Command Center,60139,DN,41.88,60139,10.0,3.9,Easy,4.0,3.3
60154,blah,blahblah,City,60154,5-12,337,Bus Station,60154,DN,41.88,60154,16.0,3.6,Easy,3.3,2.7
60175,blah,blahblah,City,60175,5-12,387,Mountain River Heist,60175,DN,41.88,60175,,,nan,,
60186,blah,blahblah,City,60186,5-12,294,Mining Heavy Driller,60186,DN,41.88,60186,1.0,4.0,Average,5.0,4.0
60182,blah,blahblah,City,60182,5-12,344,Pickup & Caravan,60182,DN,30.0,60182,7.0,5.0,Easy,5.0,5.0
60138,blah,blahblah,City,60138,5-12,294,High-speed Chase,60138,DN,30.0,60138,14.0,4.2,Average,4.2,4.1
60165,blah,blahblah,City,60165,5-12,347,4 x 4 Response Unit,60165,DN,30.0,60165,2.0,4.5,Very Easy,5.0,5.0
60108,blah,blahblah,City,60108,5-12,257,Fire Response Unit,60108,DN,30.0,60108,8.0,4.2,Average,3.9,3.8
60159,blah,blahblah,City,60159,6-12,378,Jungle Halftrack Mission,60159,DN,30.0,60159,5.0,4.8,Easy,4.8,4.6
60183,blah,blahblah,City,60183,5-12,310,Heavy Cargo Transport,60183,DN,30.0,60183,7.0,4.4,Easy,4.7,4.7
60172,blah,blahblah,City,60172,5-12,297,Dirt Road Pursuit,60172,DN,30.0,60172,,,nan,,
60180,blah,blahblah,City,60180,6-12,192,Monster Truck,60180,DN,21.6,60180,4.0,5.0,Average,5.0,5.0
60150,blah,blahblah,City,60150,5-12,249,Pizza Van,60150,DN,21.6,60150,35.0,4.6,Easy,4.9,4.8
7895,blah,blahblah,City,7895,5-12,8,Switching Tracks,7895,DN,21.6,7895,47.0,4.2,Very Easy,4.1,3.6
60107,blah,blahblah,City,60107,5-12,214,Fire Ladder Truck,60107,DN,21.6,60107,11.0,4.5,Easy,4.5,4.1
60148,blah,blahblah,City,60148,5-12,239,ATV Race Team,60148,DN,21.6,60148,12.0,4.7,Easy,4.8,4.6
60137,blah,blahblah,City,60137,5-12,144,Tow Truck Trouble,60137,DN,21.6,60137,8.0,4.4,Easy,4.3,4.0
60181,blah,blahblah,City,60181,5-12,174,Forest Tractor,60181,DN,21.6,60181,7.0,4.3,Easy,4.4,4.2
60179,blah,blahblah,City,60179,5-12,190,Ambulance Helicopter,60179,DN,21.6,60179,6.0,4.2,Easy,3.8,4.7
10751,blah,blahblah,Juniors,10751,4-7,115,Mountain Police Chase,10751,DN,21.6,10751,,,nan,,
60164,blah,blahblah,City,60164,5-12,141,Sea Rescue Plane,60164,DN,21.6,60164,3.0,4.3,Easy,4.3,4.7
60158,blah,blahblah,City,60158,6-12,201,Jungle Cargo Helicopter,60158,DN,21.6,60158,5.0,4.3,Average,4.4,3.8
7499,blah,blahblah,City,7499,5-12,24,Flexible and Straight Tracks,7499,DN,18.0,7499,89.0,2.9,Easy,2.5,2.2
60185,blah,blahblah,City,60185,5-12,127,Mining Power Splitter,60185,DN,15.6,60185,1.0,5.0,Easy,5.0,5.0
60176,blah,blahblah,City,60176,5-12,126,Wild River Escape,60176,DN,15.6,60176,1.0,5.0,Easy,5.0,4.0
60157,blah,blahblah,City,60157,5-12,88,Jungle Starter Set,60157,DN,12.0,60157,12.0,4.5,Easy,4.9,4.6
60163,blah,blahblah,City,60163,5-12,76,Coast Guard Starter Set,60163,DN,12.0,60163,4.0,4.8,Very Easy,5.0,4.5
7280,blah,blahblah,City,7280,5-12,2,Straight & Crossroad Plates,7280,DN,12.0,7280,85.0,4.1,Very Easy,3.5,2.3
10750,blah,blahblah,Juniors,10750,4-7,73,Road Repair Truck,10750,DN,12.0,10750,,,nan,,
60171,blah,blahblah,City,60171,5-12,88,Mountain Fugitives,60171,DN,12.0,60171,2.0,,nan,5.0,
7281,blah,blahblah,City,7281,5-12,2,T-Junction & Curved Road Plates,7281,DN,12.0,7281,40.0,4.1,Very Easy,3.9,2.8
60184,blah,blahblah,City,60184,5-12,82,Mining Team,60184,DN,12.0,60184,2.0,4.5,Very Easy,5.0,4.0
60178,blah,blahblah,City,60178,5-12,78,Speed Record Car,60178,DN,12.0,60178,1.0,4.0,Easy,5.0,4.0
60170,blah,blahblah,City,60170,5-12,37,Off-Road Chase,60170,DN,6.0,60170,2.0,4.5,Very Easy,4.5,5.0
60156,blah,blahblah,City,60156,5-12,53,Jungle Buggy,60156,DN,6.0,60156,5.0,3.8,Easy,3.6,4.2
10704,blah,blahblah,Classic,10704,4-99,900,Creative Box,10704,DN,36.0,10704,2.0,3.5,nan,4.5,4.5
10696,blah,blahblah,Classic,10696,4-99,484,LEGO® Medium Creative Brick Box,10696,DN,30.0,10696,11.0,4.6,Easy,4.6,4.7
10703,blah,blahblah,Classic,10703,4-99,502,Creative Builder Box,10703,DN,27.6,10703,2.0,5.0,Average,4.0,4.0
10715,blah,blahblah,Classic,10715,4-99,442,Bricks on a Roll,10715,DN,27.6,10715,,,nan,,
10713,blah,blahblah,Classic,10713,4-99,213,Creative Suitcase,10713,DN,21.6,10713,2.0,5.0,Very Easy,5.0,5.0
10693,blah,blahblah,Classic,10693,4-99,303,LEGO® Creative Supplement,10693,DN,21.6,10693,8.0,4.8,Easy,4.9,4.9
10701,blah,blahblah,Classic,10701,4-99,1,Gray Baseplate,10701,DN,15.6,10701,24.0,4.3,Very Easy,4.1,3.5
10692,blah,blahblah,Classic,10692,4-99,221,LEGO® Creative Bricks,10692,DN,15.6,10692,7.0,4.3,Easy,4.1,4.3
10700,blah,blahblah,Classic,10700,4-99,1,Green Baseplate,10700,DN,8.4,10700,46.0,3.2,Very Easy,2.6,2.5
10714,blah,blahblah,Classic,10714,4-99,1,Blue Baseplate,10714,DN,8.4,10714,6.0,4.7,Very Easy,4.7,4.3
10706,blah,blahblah,Classic,10706,4-99,78,Blue Creativity Box,10706,DN,4.8,10706,8.0,4.6,Very Easy,4.8,5.0
10708,blah,blahblah,Classic,10708,4-99,66,Green Creativity Box,10708,DN,4.8,10708,5.0,4.5,Easy,4.8,4.5
10707,blah,blahblah,Classic,10707,4-99,55,Red Creativity Box,10707,DN,4.8,10707,4.0,4.3,Average,4.5,4.3
630,blah,blahblah,Classic,630,4+,1,Brick Separator,630,DN,2.4,630,180.0,4.0,Very Easy,4.8,4.6
10698,blah,blahblah,Classic,10698,4-99,790,LEGO® Large Creative Brick Box,10698,DN,47.88,10698,4.0,5.0,Easy,5.0,5.0
31069,blah,blahblah,Creator 3-in-1,31069,8-12,728,Modular Family Villa,31069,DN,65.88,31069,11.0,3.2,Average,3.4,3.2
31052,blah,blahblah,Creator 3-in-1,31052,9-14,792,Vacation Getaways,31052,DN,65.88,31052,23.0,4.7,Average,4.9,4.3
31070,blah,blahblah,Creator 3-in-1,31070,9-12,670,Turbo Track Racer,31070,DN,53.88,31070,14.0,4.2,Average,4.5,4.3
31081,blah,blahblah,Creator 3-in-1,31081,8-12,422,Modular Skate House,31081,DN,41.88,31081,4.0,4.0,Average,4.8,4.3
31068,blah,blahblah,Creator 3-in-1,31068,8-12,386,Modular Modern Home,31068,DN,36.0,31068,10.0,3.2,Average,3.8,3.9
31079,blah,blahblah,Creator 3-in-1,31079,8-12,379,Sunshine Surfer Van,31079,DN,32.4,31079,5.0,4.0,Easy,4.4,4.2
31080,blah,blahblah,Creator 3-in-1,31080,7-12,374,Modular Winter Vacation,31080,DN,32.4,31080,2.0,4.0,Easy,3.5,4.0
31066,blah,blahblah,Creator 3-in-1,31066,7-12,285,Space Shuttle Explorer,31066,DN,30.0,31066,12.0,4.3,Easy,4.2,4.4
31067,blah,blahblah,Creator 3-in-1,31067,7-12,356,Modular Poolside Holiday,31067,DN,27.6,31067,8.0,4.0,Average,4.6,4.9
31062,blah,blahblah,Creator 3-in-1,31062,7-12,205,Robo Explorer,31062,DN,21.6,31062,9.0,4.5,Average,4.8,4.3
31076,blah,blahblah,Creator 3-in-1,31076,7-12,200,Daredevil Stunt Plane,31076,DN,21.6,31076,1.0,5.0,Average,5.0,5.0
31074,blah,blahblah,Creator 3-in-1,31074,7-12,241,Rocket Rally Car,31074,DN,21.6,31074,2.0,4.5,Easy,5.0,5.0
31075,blah,blahblah,Creator 3-in-1,31075,7-12,225,Outback Adventures,31075,DN,21.6,31075,1.0,5.0,Easy,4.0,4.0
31058,blah,blahblah,Creator 3-in-1,31058,7-12,174,Mighty Dinosaurs,31058,DN,15.6,31058,27.0,4.5,Easy,4.7,4.7
31073,blah,blahblah,Creator 3-in-1,31073,7-12,223,Mythical Creatures,31073,DN,15.6,31073,5.0,4.7,Easy,4.4,5.0
31056,blah,blahblah,Creator 3-in-1,31056,6-12,122,Green Cruiser,31056,DN,12.0,31056,6.0,4.5,Easy,4.5,4.7
31057,blah,blahblah,Creator 3-in-1,31057,6-12,102,Air Blazer,31057,DN,12.0,31057,1.0,4.0,Easy,4.0,4.0
31071,blah,blahblah,Creator 3-in-1,31071,6-12,109,Drone Explorer,31071,DN,12.0,31071,1.0,5.0,Average,5.0,5.0
31072,blah,blahblah,Creator 3-in-1,31072,6-12,109,Extreme Engines,31072,DN,12.0,31072,,,nan,,
10260,blah,blahblah,Creator Expert,10260,16+,2480,Downtown Diner,10260,DN,167.88,10260,62.0,4.4,Challenging,4.6,4.3
10256,blah,blahblah,Creator Expert,10256,16+,5923,Taj Mahal,10256,DN,323.88,10256,43.0,3.9,Challenging,4.8,4.5
10255,blah,blahblah,Creator Expert,10255,16+,4002,Assembly Square,10255,DN,251.88,10255,99.0,4.7,Challenging,4.8,4.5
10214,blah,blahblah,Creator Expert,10214,16+,4295,Tower Bridge,10214,DN,251.88,10214,228.0,4.2,Challenging,4.8,4.6
10253,blah,blahblah,Creator Expert,10253,16+,4163,Big Ben,10253,DN,239.88,10253,64.0,3.7,Challenging,4.6,4.6
10257,blah,blahblah,Creator Expert,10257,16+,2670,Carousel,10257,DN,179.88,10257,53.0,4.2,Challenging,4.4,4.2
10247,blah,blahblah,Creator Expert,10247,16+,2464,Ferris Wheel,10247,DN,179.88,10247,91.0,4.9,Challenging,4.9,4.7
10246,blah,blahblah,Creator Expert,10246,16+,2262,Detective’s Office,10246,DN,167.88,10246,177.0,4.4,Challenging,4.6,4.4
10251,blah,blahblah,Creator Expert,10251,16+,2382,Brick Bank,10251,DN,167.88,10251,115.0,4.5,Challenging,4.7,4.2
10243,blah,blahblah,Creator Expert,10243,16+,2469,Parisian Restaurant,10243,DN,155.88,10243,202.0,4.7,Challenging,4.9,4.7
10258,blah,blahblah,Creator Expert,10258,16+,1686,London Bus,10258,DN,119.88,10258,53.0,4.1,Average,4.6,4.3
10220,blah,blahblah,Creator Expert,10220,16+,1334,Volkswagen T1 Camper Van,10220,DN,95.88,10220,337.0,4.3,Challenging,4.7,4.5
10252,blah,blahblah,Creator Expert,10252,16+,1167,Volkswagen Beetle,10252,DN,95.88,10252,66.0,4.5,Average,4.9,4.7
10242,blah,blahblah,Creator Expert,10242,16+,1077,MINI Cooper,10242,DN,95.88,10242,134.0,4.4,Average,4.7,4.5
10249,blah,blahblah,Creator Expert,10249,12+,898,Winter Toy Shop,10249,DN,71.88,10249,142.0,3.9,Average,3.8,3.7
70922,blah,blahblah,THE LEGO® BATMAN MOVIE,70922,14+,3444,The Joker™ Manor,70922,DN,275.88,70922,19.0,4.9,Challenging,5.0,4.9
76087,blah,blahblah,DC Comics™ Super Heroes,76087,9-14,955,Flying Fox: Batmobile Airlift Attack,76087,DN,131.88,76087,13.0,4.1,Average,3.7,3.0
71171,blah,blahblah,DIMENSIONS™,71171,7-14,267,LEGO® DIMENSIONS™ PLAYSTATION® 4 Starter Pack,71171,DN,95.88,71171,6.0,4.7,Average,4.3,4.0
76086,blah,blahblah,DC Comics™ Super Heroes,76086,7-14,622,Knightcrawler Tunnel Attack,76086,DN,53.88,76086,6.0,5.0,Average,5.0,4.8
70921,blah,blahblah,THE LEGO® BATMAN MOVIE,70921,7-14,425,Harley Quinn™ Cannonball Attack,70921,DN,53.88,70921,5.0,3.2,Average,3.2,2.6
76097,blah,blahblah,DC Comics™ Super Heroes,76097,7-14,406,Lex Luthor™ Mech Takedown,76097,DN,41.88,76097,5.0,5.0,Average,4.8,4.8
70920,blah,blahblah,THE LEGO® BATMAN MOVIE,70920,7-14,293,Egghead™ Mech Food Fight,70920,DN,41.88,70920,11.0,4.9,Average,4.7,4.6
76098,blah,blahblah,DC Comics™ Super Heroes,76098,6-12,271,Speed Force Freeze Pursuit,76098,DN,36.0,76098,6.0,4.5,Easy,4.8,4.5
70919,blah,blahblah,THE LEGO® BATMAN MOVIE,70919,7-14,267,The Justice League™ Anniversary Party,70919,DN,36.0,70919,5.0,3.6,Easy,3.2,3.4
10753,blah,blahblah,Juniors,10753,4-7,151,The Joker™ Batcave Attack,10753,DN,30.0,10753,1.0,5.0,Easy,5.0,5.0
76085,blah,blahblah,DC Comics™ Super Heroes,76085,6-12,197,Battle of Atlantis,76085,DN,27.6,76085,9.0,3.9,Easy,4.2,3.9
70918,blah,blahblah,THE LEGO® BATMAN MOVIE,70918,7-14,198,The Bat-Dune Buggy,70918,DN,27.6,70918,2.0,4.0,nan,4.5,4.0
76096,blah,blahblah,DC Comics™ Super Heroes,76096,6-12,199,Superman™ & Krypto™ Team-Up,76096,DN,27.6,76096,1.0,5.0,Average,5.0,5.0
70923,blah,blahblah,THE LEGO® BATMAN MOVIE,70923,8-14,643,The Bat-Space Shuttle,70923,DN,89.88,70923,9.0,4.4,Average,4.8,3.5
71242,blah,blahblah,DIMENSIONS™,71242,7-14,259,Ghostbusters™ Story Pack,71242,DN,41.88,71242,5.0,4.8,Average,4.2,3.6
71264,blah,blahblah,DIMENSIONS™,71264,7-14,156,THE LEGO® BATMAN MOVIE Story Pack,71264,DN,41.88,71264,2.0,4.5,Easy,4.5,3.5
71248,blah,blahblah,DIMENSIONS™,71248,7-14,76,Mission: Impossible™ Level Pack,71248,DN,29.88,71248,6.0,4.2,Easy,4.5,3.4
71245,blah,blahblah,DIMENSIONS™,71245,7-14,102,Adventure Time™ Level Pack,71245,DN,29.88,71245,4.0,4.8,Very Easy,4.5,4.0
71228,blah,blahblah,DIMENSIONS™,71228,7-14,115,The Ghostbusters™ Level Pack,71228,DN,29.88,71228,7.0,4.4,Easy,4.7,4.3
71247,blah,blahblah,DIMENSIONS™,71247,7-14,119,Harry Potter™ Team Pack,71247,DN,23.88,71247,4.0,5.0,Easy,5.0,4.3
71246,blah,blahblah,DIMENSIONS™,71246,7-14,96,Adventure Time™ Team Pack,71246,DN,23.88,71246,3.0,5.0,Easy,4.7,4.0
71346,blah,blahblah,DIMENSIONS™,71346,7-14,93,The Powerpuff Girls™ Team Pack,71346,DN,23.88,71346,,,nan,,
71229,blah,blahblah,DIMENSIONS™,71229,7-14,92,DC Comics™ Team Pack,71229,DN,23.88,71229,2.0,4.0,Easy,4.0,3.5
71255,blah,blahblah,DIMENSIONS™,71255,7-14,105,Teen Titans Go!™ Team Pack,71255,DN,23.88,71255,2.0,3.5,Easy,4.0,3.5
71349,blah,blahblah,DIMENSIONS™,71349,7-14,56,Beetlejuice™ Fun Pack,71349,DN,15.48,71349,1.0,5.0,Easy,5.0,5.0
71238,blah,blahblah,DIMENSIONS™,71238,7-14,40,Cyberman™ Fun Pack,71238,DN,15.48,71238,7.0,4.5,Easy,4.6,4.3
71344,blah,blahblah,DIMENSIONS™,71344,7-14,57,Excalibur Batman™ Fun Pack,71344,DN,15.48,71344,1.0,5.0,Average,5.0,5.0
71343,blah,blahblah,DIMENSIONS™,71343,7-14,56,The Powerpuff Girls™ Fun Pack,71343,DN,15.48,71343,1.0,4.0,Easy,5.0,5.0
71251,blah,blahblah,DIMENSIONS™,71251,7-14,73,A-Team™ Fun Pack,71251,DN,15.48,71251,3.0,3.7,Easy,4.3,4.0
71234,blah,blahblah,DIMENSIONS™,71234,7-14,58,Sensei Wu Fun Pack,71234,DN,15.48,71234,2.0,4.5,Easy,4.5,4.0
71240,blah,blahblah,DIMENSIONS™,71240,7-14,52,Bane™ Fun Pack,71240,DN,15.48,71240,2.0,3.5,Easy,4.0,3.5
71217,blah,blahblah,DIMENSIONS™,71217,7-14,45,Zane Fun Pack,71217,DN,15.48,71217,8.0,3.6,Easy,4.0,3.5
71287,blah,blahblah,DIMENSIONS™,71287,7-14,56,Teen Titans Go!™ Fun Pack,71287,DN,15.48,71287,,,nan,,
71203,blah,blahblah,DIMENSIONS™,71203,7-14,85,Portal® 2 Level Pack,71203,DN,29.88,71203,13.0,4.1,Average,4.1,3.9
71286,blah,blahblah,DIMENSIONS™,71286,7-14,55,Knight Rider™ Fun Pack,71286,DN,15.48,71286,3.0,4.0,Easy,4.0,3.7
71221,blah,blahblah,DIMENSIONS™,71221,7-14,38,Wicked Witch™ Fun Pack,71221,DN,15.48,71221,7.0,4.1,Easy,4.3,3.7
71040,blah,blahblah,Disney™,71040,16+,4080,The Disney Castle,71040,DN,359.88,71040,171.0,4.5,Challenging,4.7,4.5
71042,blah,blahblah,Disney™,71042,14+,2294,Silent Mary,71042,DN,203.88,71042,52.0,3.3,Average,4.5,4.3
41154,blah,blahblah,Disney™,41154,6-12,585,Cinderella's Dream Castle,41154,DN,89.88,41154,3.0,4.3,Challenging,4.3,3.3
41148,blah,blahblah,Disney™,41148,6-12,701,Elsa's Magical Ice Palace,41148,DN,71.88,41148,5.0,4.0,Average,4.0,3.8
41153,blah,blahblah,Disney™,41153,6-12,380,Ariel's Royal Celebration Boat,41153,DN,53.88,41153,3.0,4.3,Average,4.3,3.3
41150,blah,blahblah,Disney™,41150,6-12,307,Moana’s Ocean Voyage,41150,DN,41.88,41150,3.0,4.7,Easy,4.7,4.7
41146,blah,blahblah,Disney™,41146,6-12,350,Cinderella's Enchanted Evening,41146,DN,41.88,41146,4.0,4.3,Average,4.8,4.3
41152,blah,blahblah,Disney™,41152,6-12,322,Sleeping Beauty's Fairytale Castle,41152,DN,41.88,41152,3.0,4.7,Easy,4.3,4.3
10744,blah,blahblah,Juniors,10744,4-7,191,Thunder Hollow Crazy 8 Race,10744,DN,36.0,10744,2.0,5.0,Average,5.0,4.5
41145,blah,blahblah,Disney™,41145,5-12,222,Ariel and the Magical Spell,41145,DN,30.0,41145,2.0,5.0,Average,5.0,4.5
10743,blah,blahblah,Juniors,10743,4-7,116,Smokey's Garage,10743,DN,27.6,10743,2.0,5.0,Easy,4.5,5.0
10736,blah,blahblah,Juniors,10736,4-7,94,Anna & Elsa's Frozen Playground,10736,DN,27.6,10736,3.0,4.7,Average,4.7,4.7
41155,blah,blahblah,Disney™,41155,5-12,125,Elsa's Market Adventure,41155,DN,21.6,41155,,,nan,,
10742,blah,blahblah,Juniors,10742,4-7,95,Willy's Butte Speed Training,10742,DN,21.6,10742,2.0,2.5,Easy,3.0,3.0
41151,blah,blahblah,Disney™,41151,5-12,104,Mulan's Training Day,41151,DN,15.6,41151,1.0,5.0,Average,5.0,5.0
10730,blah,blahblah,Juniors,10730,4-7,47,Lightning McQueen Speed Launcher,10730,DN,12.0,10730,8.0,3.9,Very Easy,4.0,3.9
10733,blah,blahblah,Juniors,10733,4-7,62,Mater's Junkyard,10733,DN,12.0,10733,3.0,4.3,Easy,4.7,5.0
10732,blah,blahblah,Juniors,10732,4-7,75,Guido and Luigi's Pit Stop,10732,DN,12.0,10732,1.0,5.0,nan,5.0,5.0
10731,blah,blahblah,Juniors,10731,4-7,59,Cruz Ramirez Race Simulator,10731,DN,12.0,10731,3.0,4.3,Easy,5.0,4.3
40307,blah,blahblah,Disney™,40307,6+,115,Castle Interior Kit,40307,DN,10.8,40307,1.0,4.0,Easy,5.0,4.0
40388,blah,blahblah,Disney™,40388,6+,80,Mini-Doll Dress-Up Kit,40388,DN,10.8,40388,1.0,5.0,Easy,5.0,5.0
10880,blah,blahblah,DUPLO®,10880,2-5,22,T. rex Tower,10880,DN,30.0,10880,,,nan,,
10879,blah,blahblah,DUPLO®,10879,2-5,24,Gentle Giants Petting Zoo,10879,DN,21.6,10879,1.0,,nan,5.0,
10508,blah,blahblah,DUPLO®,10508,2-5,134,Deluxe Train Set,10508,DN,119.88,10508,22.0,4.6,Average,4.1,3.7
10805,blah,blahblah,DUPLO®,10805,2-5,163,Around the World,10805,DN,107.88,10805,8.0,4.9,Easy,5.0,4.8
10840,blah,blahblah,DUPLO®,10840,2-5,106,Big Fair,10840,DN,83.88,10840,1.0,4.0,Easy,5.0,4.0
10813,blah,blahblah,DUPLO®,10813,2-5,67,Big Construction Site,10813,DN,65.88,10813,1.0,5.0,Average,5.0,5.0
10836,blah,blahblah,DUPLO®,10836,2-5,98,Town Square,10836,DN,65.88,10836,,,nan,,
10869,blah,blahblah,DUPLO®,10869,2-5,104,Farm Adventures,10869,DN,65.88,10869,,,nan,,
10507,blah,blahblah,DUPLO®,10507,2-5,52,My First Train Set,10507,DN,53.88,10507,11.0,4.9,Easy,4.7,4.4
10846,blah,blahblah,DUPLO®,10846,2-5,28,Flo's Café,10846,DN,53.88,10846,3.0,5.0,Easy,5.0,4.5
10841,blah,blahblah,DUPLO®,10841,2-5,61,Fun Family Fair,10841,DN,47.88,10841,,,nan,,
10864,blah,blahblah,DUPLO®,10864,2-5,71,Large Playground Brick Box,10864,DN,47.88,10864,,,nan,,
10835,blah,blahblah,DUPLO®,10835,2-5,69,Family House,10835,DN,41.88,10835,,,nan,,
